user_pseudo_id,category,country,subscription_start,Week Starts,Week ENDS,Week,Purchase date,Purchase amount,Currency
3766253.55125612,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-24,16.61,USD
3779786.24621055,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,17.01,USD
3799784.59950098,mobile,Indonesia,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,7.85,USD
3823692.31016515,desktop,France,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,13.66,USD
3828624.36382775,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,22.89,USD
3832196.11283858,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,23.50,USD
3833251.67991717,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,23.44,USD
3834052.40913474,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,18.33,USD
3865253.28521546,mobile,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,14.92,USD
3873126.40988343,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,24.86,USD
3885420.97118940,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,10.44,USD
3887670.43071048,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,19.77,USD
3905005.47904151,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,7.88,USD
3912276.48735890,mobile,China,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-25,26.07,USD
3921676.56200632,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,26.59,USD
3929049.80343868,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,22.01,USD
3934642.16619902,mobile,Indonesia,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,12.69,USD
3941428.87394516,desktop,Slovenia,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,25.76,USD
3953959.74661856,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,26.85,USD
3963032.93647634,mobile,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,1.04,USD
3968252.65669824,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-26,22.50,USD
3969438.34906326,mobile,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,5.19,USD
3986275.89518561,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,1.72,USD
4007995.59589365,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,14.45,USD
4011454.54388818,mobile,Canada,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,22.20,USD
4043544.38867872,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,16.62,USD
4056851.46112472,mobile,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,9.86,USD
4066991.22312298,desktop,United Kingdom,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,8.58,USD
4075022.32276334,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,17.02,USD
4077426.03945929,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,2.37,USD
4080246.81829595,desktop,Japan,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,12.11,USD
4082398.57686198,desktop,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,7.73,USD
4086546.74912558,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,10.06,USD
4087326.68141327,desktop,Canada,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,28.90,USD
4100031.27505944,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,7.55,USD
4102081.22910049,desktop,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,28.25,USD
4109122.08491178,tablet,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,3.07,USD
4109451.61287943,tablet,Mexico,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,27.64,USD
4110492.53579673,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,21.92,USD
4143449.73746271,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,16.16,USD
4143932.87628855,desktop,France,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,8.01,USD
4150184.84526247,desktop,Germany,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,10.07,USD
4152935.70887857,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,13.54,USD
4166857.01309162,desktop,India,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-27,6.09,USD
4202872.14511767,desktop,Canada,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,14.06,USD
4218707.92192160,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,13.67,USD
4224831.92306543,desktop,Brazil,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,1.41,USD
4230803.59712620,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,3.61,USD
4234909.94674153,mobile,Indonesia,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,13.91,USD
4238576.65297490,mobile,South Africa,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,10.31,USD
4239458.98313990,mobile,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,2.90,USD
4241811.44674164,desktop,Singapore,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,24.17,USD
4247638.50443847,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,9.52,USD
4254969.09032004,desktop,Netherlands,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,1.47,USD
4266006.66271483,desktop,United States,2020-11-22,2020-11-22,2020-11-28,W_0,2020-11-28,15.52,USD
7296143.97889362,desktop,Italy,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,5.25,USD
7306269.34408073,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,24.68,USD
7322223.64557768,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,12.21,USD
7322644.19599027,mobile,Pakistan,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,23.29,USD
7328385.85311989,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,21.74,USD
7328844.29594226,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,6.52,USD
7331516.97534553,desktop,Portugal,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,8.33,USD
7336209.18779589,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,3.72,USD
7337057.84585106,desktop,United Kingdom,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-22,21.88,USD
7344723.30831968,desktop,France,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,19.38,USD
7364004.36791024,desktop,Nepal,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,27.36,USD
7378365.32006184,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,23.33,USD
7386178.62132101,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,14.22,USD
7394706.70964406,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,22.02,USD
7395779.94783581,desktop,United Kingdom,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,0.65,USD
7425135.25822069,desktop,France,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,16.44,USD
7426194.21801510,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,3.70,USD
7428370.05396360,mobile,United Kingdom,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-23,6.50,USD
7456710.15040337,desktop,Italy,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,27.93,USD
7464401.53509313,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,17.28,USD
7476613.10840719,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,0.51,USD
7509327.72709450,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,18.86,USD
7527407.70388397,mobile,Japan,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,16.76,USD
7537337.70505101,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,5.95,USD
7539168.63773610,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,26.78,USD
7541583.40016604,mobile,Georgia,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,17.28,USD
7549879.56203468,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-24,24.68,USD
7563940.47047737,mobile,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,13.34,USD
7571591.22529968,mobile,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,0.81,USD
7585874.09891442,mobile,Taiwan,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,5.64,USD
7590431.51589838,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,24.49,USD
7619660.19267527,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,23.93,USD
7624690.73308736,desktop,Singapore,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,15.76,USD
7632282.45832230,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,17.65,USD
7632323.08169873,mobile,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,4.14,USD
7634106.37392756,desktop,China,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-25,7.93,USD
7647965.33757541,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,15.99,USD
7648870.76783454,mobile,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,9.13,USD
7655715.77905593,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,19.77,USD
7659668.54288675,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,10.13,USD
7663339.57404452,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,20.89,USD
7673145.20340974,mobile,United Kingdom,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,1.20,USD
7678566.25933271,mobile,Japan,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,26.47,USD
7693264.89658240,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,8.41,USD
7700640.60039015,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,6.38,USD
7701580.80637082,mobile,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,20.60,USD
7705117.64753182,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,20.74,USD
7706358.30062602,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,11.61,USD
7707718.40490902,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-26,2.88,USD
7719120.33111930,desktop,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,11.61,USD
7724913.34017071,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,23.43,USD
7728123.74702516,mobile,Indonesia,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,8.24,USD
7739557.59433211,mobile,Netherlands,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,3.75,USD
7754124.20527197,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,1.45,USD
7760563.86506352,desktop,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,3.61,USD
7760773.36833038,mobile,United Kingdom,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,14.05,USD
7762944.33341315,desktop,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,26.44,USD
7771877.66528383,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,24.25,USD
7779366.19591729,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,8.21,USD
7780427.39653664,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,15.14,USD
7791709.00127498,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,14.59,USD
7797244.01738024,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,24.39,USD
7801321.17207176,desktop,South Korea,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,4.95,USD
7826223.21182631,desktop,Germany,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,6.86,USD
7837565.09437282,desktop,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,3.91,USD
7851982.05187753,desktop,Taiwan,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,5.32,USD
7859304.01568835,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,28.12,USD
7861561.26026351,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,28.46,USD
7863818.15866997,mobile,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,21.66,USD
7863847.83496461,desktop,Australia,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,27.47,USD
7870668.97008259,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,14.86,USD
7879728.36491494,desktop,New Zealand,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,4.86,USD
7887088.53143589,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,11.82,USD
7891835.03619584,mobile,Switzerland,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-27,25.75,USD
7896104.12323031,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,21.73,USD
7900485.60103501,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,18.89,USD
7906459.11264310,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,1.76,USD
7910052.29448368,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,7.63,USD
7926652.23749050,desktop,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,10.48,USD
7931132.77904430,mobile,Malaysia,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,6.78,USD
7947968.94447508,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,5.62,USD
7954750.12596536,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,12.57,USD
7957523.74037804,desktop,India,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,25.58,USD
7966839.77986910,desktop,Canada,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,0.89,USD
7984781.51120566,mobile,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,3.91,USD
7985713.48878581,desktop,Belgium,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,0.94,USD
7990585.74246940,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,28.08,USD
7997035.43207214,desktop,United States,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,17.74,USD
8016098.73536337,desktop,Italy,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,9.87,USD
8034206.56929557,desktop,Russia,2020-11-01,2020-11-22,2020-11-28,W_3,2020-11-28,14.81,USD
23824660.95191760,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,9.54,USD
23851655.05466350,mobile,Puerto Rico,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,18.36,USD
23889832.36881110,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,28.14,USD
23933424.61991870,tablet,Taiwan,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,1.08,USD
23970983.88986670,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,3.93,USD
24005163.67527220,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,20.75,USD
24053149.73156050,desktop,Canada,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-22,14.81,USD
24094077.23643080,mobile,India,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,20.85,USD
24196901.75433430,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,27.90,USD
24218831.80748110,desktop,China,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,12.87,USD
24365888.13180660,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,7.23,USD
24452693.58345360,mobile,Greece,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,12.88,USD
24511685.76277740,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,1.01,USD
24577852.84574360,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,20.06,USD
24612626.38682530,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,7.75,USD
24622004.64084000,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,5.80,USD
24761923.23081180,mobile,Lebanon,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-23,16.03,USD
24894232.42825490,desktop,Ukraine,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,18.71,USD
24909265.65945310,desktop,Slovakia,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,11.77,USD
25016769.78599230,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,28.00,USD
25290076.97205110,desktop,France,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,2.59,USD
25349245.13635570,mobile,Germany,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,27.57,USD
25374277.52321760,mobile,Australia,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,2.59,USD
25413506.41769180,mobile,Panama,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,14.55,USD
25432494.58591530,mobile,China,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,24.25,USD
25438493.71759750,mobile,France,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,10.25,USD
25526255.80675230,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,2.38,USD
25537440.68202440,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,12.77,USD
25572532.75225950,desktop,India,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-24,16.41,USD
25593255.92073670,desktop,Israel,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,3.98,USD
25630587.63982730,desktop,India,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,15.67,USD
25784752.15887110,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,22.58,USD
25795691.69820450,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,19.89,USD
25958878.88469320,tablet,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,27.48,USD
25989698.42218730,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,1.76,USD
25990421.73279240,desktop,Italy,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,18.61,USD
25992288.20979220,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,27.03,USD
26002726.84534630,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,6.80,USD
26043766.60668390,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,4.23,USD
26072209.79534720,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-25,10.73,USD
26190329.22065840,desktop,India,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,23.89,USD
26303844.50648690,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,25.17,USD
26319970.59208490,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,10.24,USD
26379761.84583030,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,7.37,USD
26417285.67272230,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,26.77,USD
26424804.99103790,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,14.91,USD
26533050.09287790,desktop,Israel,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,15.98,USD
26617369.20687600,desktop,Japan,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,2.16,USD
26721062.71692650,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,22.92,USD
26823437.04488420,desktop,France,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,21.97,USD
26871364.60465470,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,9.54,USD
27037705.70505100,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-26,13.15,USD
27113295.71258120,desktop,Malaysia,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,22.30,USD
27313218.61275580,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,24.70,USD
27398094.89212160,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,11.01,USD
27401490.48312940,desktop,Germany,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,14.70,USD
27469951.03854650,desktop,Sweden,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,24.00,USD
27547814.07539250,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,27.84,USD
27566225.05467800,mobile,Canada,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,18.82,USD
27661688.68864110,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,1.24,USD
27694741.30688810,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,16.25,USD
27755091.22244090,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,6.78,USD
27853907.73728760,mobile,Denmark,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,25.04,USD
27862393.21207180,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-27,8.03,USD
27872777.59647360,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,13.84,USD
28001895.24539900,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,14.38,USD
28085629.91126810,mobile,Portugal,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,28.92,USD
28211703.36233300,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,5.30,USD
28284205.98100240,desktop,Egypt,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,17.37,USD
28309276.62692320,desktop,France,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,10.74,USD
28338073.13338710,mobile,India,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,6.50,USD
28378340.43532660,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,25.64,USD
28526969.34000490,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,18.52,USD
28840623.05308030,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,24.89,USD
28869991.25806390,desktop,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,17.65,USD
28941688.43226190,mobile,India,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,4.42,USD
28952943.68566900,desktop,Canada,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,19.99,USD
28956749.16804580,desktop,Australia,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,1.61,USD
28976021.95544490,mobile,United Kingdom,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,27.30,USD
29010129.09638520,desktop,Canada,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,14.45,USD
29073168.74474160,mobile,United States,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,17.53,USD
29079543.01389980,mobile,Germany,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,20.58,USD
29082966.38906490,mobile,Canada,2020-11-08,2020-11-22,2020-11-28,W_2,2020-11-28,27.75,USD
42046047.85696680,mobile,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,24.47,USD
42316006.42410880,desktop,Japan,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,5.76,USD
42444733.22651920,mobile,Peru,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,3.03,USD
42455406.08485110,mobile,Philippines,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,27.88,USD
42748503.44889840,desktop,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,13.65,USD
42858445.44659670,desktop,India,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,8.25,USD
43214832.64521850,desktop,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,14.59,USD
43216032.36800890,desktop,Azerbaijan,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,19.52,USD
43275647.76726280,desktop,Greece,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,11.36,USD
43300404.21780670,mobile,India,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,26.38,USD
43339632.74386900,desktop,Philippines,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,14.35,USD
43535782.89025270,desktop,United Arab Emirates,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,7.97,USD
43670104.21840550,mobile,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,11.82,USD
43810796.93651200,desktop,Spain,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-22,0.60,USD
43862404.58506000,desktop,Venezuela,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-23,5.30,USD
43975819.34067170,mobile,France,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-23,5.56,USD
43997381.30139430,mobile,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-23,10.92,USD
44007128.39635270,mobile,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-23,18.41,USD
44028890.67564070,mobile,India,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-23,18.98,USD
44067814.55109160,desktop,France,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,18.24,USD
44100281.20163950,desktop,Singapore,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,2.82,USD
44128383.06506610,mobile,Colombia,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,6.87,USD
44150558.90423880,mobile,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,20.74,USD
44174084.65622560,mobile,Canada,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,9.87,USD
44186608.09247220,desktop,Germany,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,9.13,USD
44292011.88227180,desktop,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,12.76,USD
44402111.73635660,mobile,United States,2020-11-15,2020-11-22,2020-11-28,W_1,2020-11-24,28.32,USD
